Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2004-12-15,14.78,71.07848214285714,13.86,10.47,47.21,12.83,41.17,64.91,12.74,25.76,7.39,16.46,35.93,26.75990484620491,6.92,100.4654716358839,13.76,27.2,13.13,123.26110932475885,4.01,36.37,31.51,28.15,33.54,14.87,51.93,13.12,19.78,9.47,10.83,18.07,37.6,40.47,29.38,35.27,11.46,25.87,24.74,72.1,3147178,7727692.546583851,5278241,790900.0,6477400,4179438,1226208,3591400,11833500,3415200,1518400.0,3110400,2994600,2787565.479088294,11328000,2627121.4379947227,2516340,1866600,939600,1076188.7459807075,2721600.0,7329000,3699900,1659000,5673800,32830172,246300,43904370,1478700,617500,476000,337300,2440400,231000,726000,4992200,722400,2050100,840200,3202991.0
2004-12-16,14.47,71.07848214285714,14.44,10.39,46.99,13.19,41.78,65.89,13.01,25.32,7.33,16.49,35.78,26.75990484620491,6.81,100.4654716358839,13.64,26.77,13.22,123.26110932475885,4.0,37.89,31.89,28.05,33.57,15.51,51.97,13.43,19.61,9.27,10.76,17.91,37.45,39.91,29.41,35.2,11.38,25.83,24.44,70.5,2522831,7727692.546583851,18594623,977700.0,5367400,9911208,1212165,3414300,13159900,5543400,2471200.0,4180800,1038600,2787565.479088294,11532800,2627121.4379947227,2204730,1433400,524400,1076188.7459807075,4963500.0,28705900,4659500,966900,3844100,32315709,191500,56576823,871700,298700,326400,206200,1728900,264600,738300,6913400,483300,2010800,809200,2921183.0
2004-12-17,14.56,71.07848214285714,14.69,10.32,46.89,13.18,41.88,64.8,12.84,25.06,7.25,16.22,35.86,26.75990484620491,6.66,100.4654716358839,13.66,26.97,12.95,123.26110932475885,4.01,37.97,31.12,27.62,33.82,15.41,51.8,11.93,18.91,8.95,10.85,17.71,37.67,39.66,29.03,34.92,11.27,25.42,24.79,70.29,3656888,7727692.546583851,25249479,326400.0,8959100,5314415,1250193,4309000,12917000,3969000,1830400.0,5648400,1787000,2787565.479088294,16640400,2627121.4379947227,7326660,2114600,938800,1076188.7459807075,5024700.0,18006800,13640700,2302300,6369600,40023330,138300,305381639,1225900,351200,692800,315900,2198300,466000,949100,7738800,626500,3880100,1387400,2548014.0
2004-12-20,14.4,71.07848214285714,14.51,10.33,46.78,13.1,41.19,65.84,12.81,25.35,7.22,16.31,35.84,26.75990484620491,6.69,100.4654716358839,13.54,26.58,13.16,123.26110932475885,4.0,37.66,30.72,27.82,33.47,15.37,51.53,11.26,18.89,9.14,10.74,17.6,37.92,39.78,29.15,34.67,10.91,25.61,24.9,71.26,2171234,7727692.546583851,10273030,652500.0,4703100,4463505,1054315,2576400,9054800,3545700,1199600.0,3139000,701800,2787565.479088294,16261200,2627121.4379947227,2924850,1112200,618400,1076188.7459807075,3855600.0,8646100,5305200,970500,3157000,19026440,178900,139736790,618700,250900,298000,177200,1228000,237400,703600,5266200,1068100,2184000,1266000,1588672.0
2004-12-21,14.56,71.07848214285714,14.41,10.47,47.56,13.19,41.33,65.92,12.88,25.57,7.48,16.39,36.14,26.75990484620491,6.7,100.4654716358839,13.47,26.69,13.12,123.26110932475885,4.22,37.59,31.01,28.18,33.43,15.6,51.45,11.57,19.1,9.19,10.74,17.71,38.43,40.08,29.2,34.86,10.96,25.72,25.0,71.9,2538349,7727692.546583851,8392038,694300.0,6394400,5594063,1226208,2535300,5870400,3533700,2745200.0,3160600,828800,2787565.479088294,21237600,2627121.4379947227,1724820,996700,396800,1076188.7459807075,5317200.0,9117100,4070300,1649000,4876400,19363896,156400,99627558,518500,348800,558800,248300,1372600,118000,493100,4816000,587500,2329300,761000,1773042.0
2004-12-22,14.67,71.07848214285714,14.53,10.66,47.16,13.34,41.33,65.64,13.01,25.36,7.29,16.52,36.03,26.75990484620491,6.61,100.4654716358839,13.32,26.67,13.25,123.26110932475885,4.29,37.8,31.46,26.84,33.51,15.72,51.7,12.03,19.21,9.24,10.78,17.55,38.87,40.25,29.49,34.97,10.88,25.84,24.87,72.44,2248124,7727692.546583851,5566486,1089900.0,4485900,3671690,1290373,2122800,5988900,3096600,1670400.0,3377200,918400,2787565.479088294,15150800,2627121.4379947227,1577430,906400,463200,1076188.7459807075,5896800.0,6678000,4181300,5257600,4027000,14574222,209100,73941894,492500,158400,205200,170500,1565000,123800,1073200,4714800,440600,2544300,845600,1343944.0
2004-12-23,14.65,71.07848214285714,14.51,10.81,47.67,13.56,41.23,66.31,13.15,25.34,7.29,16.53,36.3,26.75990484620491,6.56,100.4654716358839,13.26,26.69,13.35,123.26110932475885,4.4,37.98,31.81,26.45,33.47,15.76,51.78,12.08,19.13,9.32,10.7,17.86,38.54,40.3,29.32,34.77,10.93,25.7,24.65,70.9,1678579,7727692.546583851,4486036,528400.0,4399000,4821947,1021823,2021200,5374300,2079300,860800.0,2176000,568400,2787565.479088294,10582400,2627121.4379947227,1399950,562900,383600,1076188.7459807075,3654900.0,5552700,3152300,3495500,2594500,12618863,159300,54742125,344000,233600,245600,100500,863400,446400,812500,2610400,379100,1708500,645400,1394517.0
2004-12-27,14.54,71.07848214285714,14.38,10.83,47.25,13.43,41.05,65.55,12.95,25.36,7.21,16.45,36.14,26.75990484620491,6.55,100.4654716358839,13.31,26.47,13.24,123.26110932475885,4.43,37.94,31.77,26.76,34.03,15.59,51.29,12.28,19.25,9.06,10.7,17.12,38.58,40.1,28.95,35.04,10.75,25.61,24.63,70.32,3111529,7727692.546583851,5378491,378200.0,4417600,2021602,680703,2944000,4904300,1741800,672800.0,2851400,536000,2787565.479088294,10377600,2627121.4379947227,1401990,470900,456800,1076188.7459807075,3199500.0,4677700,2406300,2016400,3707400,10156063,66000,37071393,402800,325200,256400,652000,1200500,222700,597800,2981600,532800,1749100,668600,911138.0
2004-12-28,14.67,71.07848214285714,14.49,11.07,48.0,13.56,41.38,67.86,13.05,26.05,7.26,16.53,36.43,26.75990484620491,6.74,100.4654716358839,13.39,26.88,13.48,123.26110932475885,4.43,38.07,31.91,27.06,34.21,15.71,51.48,12.49,19.43,9.27,10.86,17.4,39.06,40.29,28.98,35.58,10.87,25.73,25.11,71.42,1716325,7727692.546583851,4503543,530100.0,5196200,2801450,625865,3842300,4459200,3486300,991600.0,2021400,609000,2787565.479088294,13438800,2627121.4379947227,1429530,902000,422800,1076188.7459807075,3547800.0,4089000,1916200,1339300,2936700,8825732,141100,45172964,269400,396900,330400,330200,1542300,195800,869400,3184400,487400,1787200,718200,1274316.0
2004-12-29,14.9,71.07848214285714,14.64,10.86,48.12,13.58,41.3,67.92,13.03,25.87,7.38,16.6,36.47,26.75990484620491,6.78,100.4654716358839,13.57,26.93,13.62,123.26110932475885,4.44,37.94,31.81,27.19,34.22,15.73,51.4,12.63,19.44,9.29,10.85,17.18,39.3,40.12,28.95,35.73,10.85,25.73,25.11,71.58,2049328,7727692.546583851,4602751,292500.0,3395200,2871776,497330,2247300,3228000,1875900,1042400.0,1798000,634800,2787565.479088294,11450000,2627121.4379947227,1000110,379200,818400,1076188.7459807075,3377700.0,4583100,2743200,896100,2014500,7585738,154100,32322913,210300,217700,179200,388500,1243900,130300,788000,3312000,589200,1614900,397600,1161016.0
2004-12-30,14.72,71.07848214285714,14.67,10.85,47.76,13.61,41.08,67.21,13.06,25.71,7.33,16.64,36.61,26.75990484620491,6.72,100.4654716358839,13.65,27.09,13.68,123.26110932475885,4.42,37.95,31.95,27.38,34.69,15.72,51.52,12.52,19.51,9.32,10.85,17.6,39.58,40.35,28.91,35.93,10.75,25.73,25.12,71.56,1724153,7727692.546583851,5359108,420700.0,2251500,1408917,726315,1225200,3771700,1664700,751600.0,1454600,499400,2787565.479088294,5485200,2627121.4379947227,1393320,701400,356000,1076188.7459807075,1518300.0,3206800,2532200,1272000,3183900,7238850,83300,35478062,236400,174100,138000,241200,1177200,108800,524700,3060400,341200,1299700,323200,494297.0
2004-12-31,14.73,71.07848214285714,14.58,10.75,47.67,13.59,41.13,66.61,13.04,25.84,7.09,16.56,36.4,26.75990484620491,6.69,100.4654716358839,13.65,26.92,13.65,123.26110932475885,4.45,37.87,31.53,27.24,34.53,15.68,51.31,12.46,19.43,9.21,10.89,17.68,39.62,40.34,28.83,36.01,10.57,25.45,24.99,70.88,1650479,7727692.546583851,4053981,459500.0,2952300,1698875,605365,1722900,2966400,1350000,1219200.0,3993000,478000,2787565.479088294,8166400,2627121.4379947227,1017960,507200,482000,1076188.7459807075,1770300.0,2949600,4178300,975600,2523100,6425707,45500,25056426,294200,227800,291200,292900,981700,101700,618500,3056800,736400,2348900,490400,549608.0
2005-01-03,14.59,71.07848214285714,14.59,10.56,47.76,13.62,40.56,66.29,12.95,25.35,7.17,16.53,36.08,26.75990484620491,6.64,100.4654716358839,13.35,26.44,13.69,123.26110932475885,4.19,37.56,31.25,26.9,34.36,15.25,51.07,12.26,19.09,9.04,10.83,17.26,39.62,39.36,28.34,35.43,10.24,26.79,24.75,70.22,3378826,7727692.546583851,7165902,898400.0,6657100,5253294,830558,3506500,4997300,2595600,2419600.0,5114400,794200,2787565.479088294,12315600,2627121.4379947227,1655460,1029100,1266000,1076188.7459807075,4977900.0,7859500,3157300,1712400,3249800,18835390,147700,48649056,641200,235900,955600,237900,4151200,242000,1132800,6252600,776900,9757800,1022000,1478256.0
2005-01-04,14.21,71.07848214285714,14.44,10.41,47.01,13.6,40.09,64.76,12.8,25.16,7.07,16.34,35.68,26.75990484620491,6.48,100.4654716358839,13.39,26.38,13.68,123.26110932475885,4.05,37.44,30.84,26.56,34.2,15.19,50.36,12.26,18.85,8.35,10.77,16.88,40.14,39.04,27.99,35.07,10.09,26.6,24.55,70.19,3746920,7727692.546583851,7886828,677600.0,7729200,5596272,793145,3888500,5681300,4178100,1486000.0,4172800,1031800,2787565.479088294,19958000,2627121.4379947227,2120580,1659200,2058800,1076188.7459807075,7808400.0,6989600,4277600,3433200,4320500,13575792,136100,43660264,903000,403400,1304000,413200,3545500,334800,905400,5582000,908300,6618200,616000,1271638.0
2005-01-05,14.2,71.07848214285714,14.27,10.4,46.26,13.74,39.86,64.84,12.76,25.01,6.96,16.62,35.19,26.75990484620491,6.39,100.4654716358839,13.38,26.93,13.73,123.26110932475885,4.01,37.42,31.16,26.55,33.95,15.29,50.37,12.17,18.29,8.41,10.79,16.77,40.19,39.02,27.91,35.19,9.9,27.28,24.26,69.65,3898603,7727692.546583851,6601292,629900.0,7482600,10838335,1132933,3587400,5606300,3882300,2748000.0,5192400,1408000,2787565.479088294,43298000,2627121.4379947227,2427090,1886800,579200,1076188.7459807075,4258800.0,6888100,3393900,1348900,3600000,16589211,121700,28956331,985400,293300,776800,325500,2864100,413300,665600,4577600,1063200,6850200,675600,1218799.0
2005-01-06,13.89,71.07848214285714,14.6,10.24,46.69,13.8,39.87,65.19,12.74,25.02,7.0,16.63,35.09,26.75990484620491,6.43,100.4654716358839,13.43,26.87,13.71,123.26110932475885,4.09,37.52,31.41,26.99,34.65,15.4,50.2,12.18,18.47,8.3,10.79,17.19,39.94,39.18,27.93,35.97,10.52,27.29,24.37,70.45,3158641,7727692.546583851,11950188,582000.0,6623200,6173241,587018,2963900,4703100,4538700,1698800.0,2947200,1601200,2787565.479088294,15681600,2627121.4379947227,1329060,1638400,682800,1076188.7459807075,3070800.0,5277500,2940100,1468500,5396700,7538788,124700,22101010,669400,222500,594400,282500,1835700,252500,1102100,4837600,1108000,4816400,475600,1193667.0
2005-01-07,13.88,71.07848214285714,14.85,10.28,46.79,13.96,39.72,66.09,12.74,24.97,7.08,16.81,34.88,26.75990484620491,6.41,100.4654716358839,13.49,26.67,13.77,123.26110932475885,4.13,37.39,31.26,26.74,34.96,15.19,50.15,12.19,18.47,8.15,10.74,17.14,39.62,38.94,27.52,35.68,10.49,27.53,24.19,70.33,2624326,7727692.546583851,13965402,676100.0,5381400,5691820,509835,3257100,6235100,3200100,1856000.0,3009600,1974600,2787565.479088294,14579200,2627121.4379947227,1576920,1194400,1405600,1076188.7459807075,4029300.0,5037800,2948600,1566800,5868800,10808758,99600,23528020,474300,166900,456800,254500,1724100,135600,794600,6653200,609100,2946400,487800,1176466.0
2005-01-10,13.81,71.07848214285714,14.99,10.29,47.29,13.94,39.32,66.82,12.86,25.36,7.38,16.9,34.87,26.75990484620491,6.42,100.4654716358839,13.5,27.79,14.15,123.26110932475885,4.51,37.68,31.64,27.1,35.77,15.37,49.85,12.25,18.49,8.47,10.83,17.16,40.56,38.99,27.6,35.83,10.78,27.62,24.73,71.0,3946135,7727692.546583851,12901417,760600.0,6876700,7358293,1429363,4390300,5643100,3730800,3246800.0,3531000,1521200,2787565.479088294,14951200,2627121.4379947227,1352010,2274000,1022400,1076188.7459807075,9531000.0,5419300,2908000,2780200,6201300,8521917,114400,20969435,923800,294700,552800,203300,2254900,197300,689400,5375200,871900,3163100,764400,1233631.0
2005-01-11,13.57,71.07848214285714,14.72,10.08,47.39,13.99,39.07,65.8,12.66,25.66,7.5,17.31,34.6,26.75990484620491,6.27,100.4654716358839,13.49,28.27,13.75,123.26110932475885,4.41,37.55,31.69,27.04,35.48,15.21,49.7,12.12,18.14,7.5,10.81,16.94,40.37,38.96,27.55,35.8,10.92,27.64,24.73,70.7,3071965,7727692.546583851,9620884,801200.0,8282700,6873558,773055,2902400,4803600,3846900,2272000.0,7491600,1280400,2787565.479088294,17223600,2627121.4379947227,1514190,2466100,926800,1076188.7459807075,6253200.0,4880000,3392100,1351900,4344000,7896890,189900,22517340,567300,802300,496400,208200,1176800,211500,954200,4238600,1049600,2491200,594600,1390191.0
2005-01-12,13.55,71.07848214285714,14.75,10.11,48.2,13.89,39.72,67.11,12.7,26.14,7.55,17.29,35.68,26.75990484620491,6.34,100.4654716358839,13.47,28.55,13.73,123.26110932475885,4.46,37.81,32.1,27.05,35.5,15.16,49.84,12.06,18.11,7.73,10.7,17.12,41.0,38.77,27.6,36.03,11.19,27.81,24.64,70.5,3756845,7727692.546583851,9152772,542100.0,7878800,7462494,761268,3410200,5220600,4672200,2134000.0,3911800,2523600,2787565.479088294,18006000,2627121.4379947227,2624460,1568800,587600,1076188.7459807075,4216500.0,6093800,4472700,1474500,4320800,10428124,163700,28247305,362200,370900,398000,287500,2188500,321500,1204600,4137400,683200,2560400,753000,1803736.0
2005-01-13,13.27,71.07848214285714,14.47,10.1,47.47,13.54,39.03,64.87,12.56,26.18,7.8,17.15,35.28,26.75990484620491,6.22,100.4654716358839,13.49,29.39,13.88,123.26110932475885,4.61,37.01,31.35,27.3,35.11,14.95,49.5,11.74,17.93,7.64,10.62,16.76,39.55,38.45,27.27,36.16,10.39,27.38,24.38,68.26,3330875,7727692.546583851,7997916,599100.0,9511400,10587775,732978,3595600,3854100,3714000,2792800.0,3533200,1543400,2787565.479088294,15112800,2627121.4379947227,1714620,2560700,468800,1076188.7459807075,6656400.0,9014700,3659900,2908000,3908700,8366708,169600,34504271,804400,283100,857200,218400,3930100,235700,624400,6493400,663300,2968200,918800,3768049.0
2005-01-14,13.48,71.07848214285714,14.54,10.28,47.41,13.52,39.22,66.58,12.58,26.4,8.12,17.26,35.58,26.75990484620491,6.25,100.4654716358839,13.66,30.16,13.84,123.26110932475885,4.55,37.44,31.81,26.85,35.47,15.06,49.8,11.7,18.23,7.73,10.65,17.08,40.05,38.54,27.92,36.63,10.52,27.62,24.62,69.68,2851640,7727692.546583851,9098374,1272200.0,9177500,9291527,619203,3151300,3997500,3041700,3776000.0,4276800,604200,2787565.479088294,8282400,2627121.4379947227,1443810,2508300,482800,1076188.7459807075,5967900.0,6820200,3207400,1460900,2740900,7512902,218800,27291538,464700,389900,798400,165200,1511800,187900,958000,4235600,550500,3061900,469600,2579120.0
2005-01-18,13.71,71.07848214285714,14.47,10.62,47.67,13.79,39.83,67.8,12.58,26.28,8.15,17.45,35.46,26.75990484620491,6.41,100.4654716358839,13.8,30.16,13.88,123.26110932475885,4.62,37.64,31.97,27.06,35.58,15.27,49.95,11.73,18.22,7.86,10.63,17.3,41.0,39.01,28.05,36.32,10.81,28.63,24.73,71.44,3523519,7727692.546583851,10155690,930100.0,5728000,10975490,1128730,3872100,7414200,2911200,1788400.0,5232800,776400,2787565.479088294,11107600,2627121.4379947227,1266840,3284600,402000,1076188.7459807075,4752900.0,6122900,3080100,771100,2802500,8472346,140700,35829571,712700,287100,805200,322400,2634800,118200,1196400,5881800,445200,6129000,603800,1720718.0
2005-01-19,13.48,71.07848214285714,14.47,10.72,47.17,13.91,39.54,66.93,12.62,25.96,7.72,17.36,35.22,26.75990484620491,6.37,100.4654716358839,13.73,29.87,13.75,123.26110932475885,4.56,37.51,31.67,26.29,35.56,15.13,49.58,11.53,17.82,7.52,10.63,17.1,41.57,38.66,27.36,36.11,10.48,28.55,24.7,71.01,3640811,7727692.546583851,8540017,903000.0,4978100,4808508,886523,2905000,6193400,2277600,2322000.0,3818200,997400,2787565.479088294,14772400,2627121.4379947227,1494300,2099200,494000,1076188.7459807075,5069700.0,4697100,2463400,2123700,4491600,8384105,83100,46158454,665100,376200,456000,328900,2507700,116900,963100,4284600,485000,5319800,622000,1942580.0
2005-01-20,13.6,71.07848214285714,14.38,10.51,46.49,13.79,39.43,64.83,12.58,25.69,7.82,17.17,34.9,26.75990484620491,6.4,100.4654716358839,13.71,29.39,13.85,123.26110932475885,4.47,37.32,31.35,26.84,36.32,14.99,49.7,11.58,17.86,7.34,10.78,17.19,41.2,38.19,28.47,35.44,10.53,28.57,24.84,71.73,5632961,7727692.546583851,9509796,745900.0,7037900,5612657,1360585,6126000,9309900,2811900,1812000.0,3508000,1135400,2787565.479088294,17016800,2627121.4379947227,580380,1985300,673200,1076188.7459807075,6057000.0,5274600,3297300,2266800,7268000,8156270,113800,35543620,705500,218200,1026000,273300,1739900,147200,2003000,13230600,430200,4122000,811400,1692084.0
2005-01-21,13.32,71.07848214285714,14.45,10.24,46.49,13.76,39.16,64.83,12.44,25.4,7.87,16.88,34.33,26.75990484620491,6.29,100.4654716358839,13.43,29.79,13.6,123.26110932475885,4.51,36.93,30.74,26.71,36.21,14.81,49.48,11.35,18.0,7.14,10.98,17.05,40.61,37.83,28.59,36.34,10.2,28.01,24.59,71.21,5165051,7727692.546583851,9754273,545400.0,7119400,4390601,865613,5277800,7082600,1585500,1376800.0,3453200,1734000,2787565.479088294,15322800,2627121.4379947227,1521330,1328400,448000,1076188.7459807075,3022200.0,6426300,3470600,929900,6138100,7498859,204600,48779752,1082900,310400,1561600,244500,3524200,116700,1172700,9431400,576200,4783500,1009600,1317988.0
2005-01-24,13.1,71.07848214285714,14.44,9.49,46.16,13.77,39.18,63.0,12.32,25.37,7.61,16.6,34.31,26.75990484620491,6.17,100.4654716358839,13.22,29.63,13.59,123.26110932475885,4.32,36.72,30.47,26.71,35.76,14.56,49.5,11.24,18.0,7.03,10.84,16.76,39.85,37.76,28.44,36.1,10.2,27.66,24.59,70.75,4936757,7727692.546583851,8083576,1259400.0,7807900,4954683,721395,4911600,4772500,2053800,2169600.0,4687000,1280600,2787565.479088294,21232800,2627121.4379947227,1680450,1279800,607600,1076188.7459807075,4316400.0,5938600,3075500,1305500,4552100,10854136,135800,31275237,756300,398200,854400,364100,1980000,165000,733700,6587800,863200,4162500,776400,1952983.0
2005-01-25,13.32,71.07848214285714,14.43,9.44,46.2,13.56,39.31,63.08,12.35,25.29,7.7,16.77,33.96,26.75990484620491,6.12,100.4654716358839,13.23,29.74,13.69,123.26110932475885,4.32,38.05,30.47,26.2,36.07,15.1,49.53,11.4,18.22,7.15,10.77,16.81,39.94,37.76,28.41,35.89,10.44,27.84,24.71,70.9,2952716,7727692.546583851,5464152,1266500.0,7659600,4391153,777565,3215000,7200800,1957200,1444400.0,3181400,1533000,2787565.479088294,21525200,2627121.4379947227,1209720,1193100,525200,1076188.7459807075,5229900.0,11172300,3015800,1697500,4592100,12904967,102300,33949656,672600,235800,451600,405300,2180800,139400,514300,4913600,591000,3081800,1086000,1461055.0
2005-01-26,13.44,71.07848214285714,14.42,8.5,47.23,13.64,40.51,63.47,12.41,25.29,7.9,16.74,34.15,26.75990484620491,6.34,100.4654716358839,13.07,29.93,14.09,123.26110932475885,4.33,38.61,30.84,26.32,35.48,15.21,49.67,11.4,18.64,7.26,10.86,17.03,40.85,37.94,28.42,35.91,10.56,27.9,24.66,71.65,2882396,7727692.546583851,6843476,7266200.0,9057200,4221413,2750178,3666300,5312500,2028000,1052800.0,2586800,864800,2787565.479088294,14523200,2627121.4379947227,2175150,1226400,872800,1076188.7459807075,3157200.0,12781800,6320300,989700,5493300,7558700,151500,29249343,801200,282100,315200,706900,2213600,153400,552000,4652600,561000,1984000,1200000,1339206.0
2005-01-27,13.44,71.07848214285714,14.29,8.85,45.76,13.44,40.85,63.69,12.4,25.52,7.97,16.79,36.58,26.75990484620491,6.23,100.4654716358839,12.94,30.37,14.27,123.26110932475885,4.33,38.35,30.87,26.27,35.77,15.21,49.9,11.44,18.68,7.25,10.85,17.1,40.03,37.93,28.4,36.18,10.34,27.96,25.74,70.73,2677310,7727692.546583851,8253856,2787200.0,16790800,8711244,1380368,3854200,5505600,2062800,1391600.0,3222200,4022800,2787565.479088294,19046800,2627121.4379947227,2922300,936500,556400,1076188.7459807075,3544200.0,6360100,3915200,1219300,3969000,7566350,187800,27726313,2004100,204600,548400,602100,3835700,96700,409100,5150800,369300,1930100,2398600,2580974.0
2005-01-28,13.21,71.07848214285714,14.23,8.76,45.55,13.27,40.84,62.2,12.08,24.9,7.93,16.86,36.11,26.75990484620491,6.22,100.4654716358839,12.94,30.47,13.98,123.26110932475885,4.28,38.59,29.77,29.04,36.51,13.67,49.9,11.28,19.55,6.99,10.76,17.03,39.48,38.28,28.21,36.06,10.05,28.44,25.31,70.67,2934122,7727692.546583851,8599208,1204000.0,11157700,6315735,1151485,4686900,11046200,2776800,1351200.0,3565000,1851400,2787565.479088294,30746400,2627121.4379947227,1987980,1398800,1831600,1076188.7459807075,2222100.0,6968700,5922500,7496000,5910500,59899802,95000,30214175,1920300,219100,468400,483000,2696100,210900,931000,3807600,558400,3566600,2063000,1528314.0
2005-01-31,13.51,71.07848214285714,14.15,8.66,46.25,13.28,41.02,64.96,12.07,25.43,8.39,17.05,36.36,26.75990484620491,6.33,100.4654716358839,13.35,31.07,14.5,123.26110932475885,4.43,38.64,30.14,29.86,36.55,13.69,50.16,11.2,19.93,7.2,10.94,17.68,40.35,39.42,28.59,36.36,10.17,28.27,24.94,69.75,2656899,7727692.546583851,7407670,1054300.0,7993700,4877545,1551235,4170300,7712300,2280000,2437200.0,3325000,1360400,2787565.479088294,14724000,2627121.4379947227,2656590,1084200,1277200,1076188.7459807075,3249900.0,6168900,4901300,3444700,3320900,31296843,127500,45707448,983800,145900,702000,626000,2671700,172200,870600,4454400,392500,2358800,2498800,2637727.0
